OC_COD_CICLO;OC_DESCR_CICLO;OC_CODICE_PROGRAMMA;OC_DESCRIZIONE_PROGRAMMA;OC_ARTICOLAZIONE_PROGRAMMA;OC_COD_ARTICOLAZ_PROGRAMMA;OC_DESCR_ARTICOLAZ_PROGRAMMA;OC_SUBARTICOLAZIONE_PROGRAMMA;OC_COD_SUBARTICOLAZ_PROGRAMMA;OC_DESCR_SUBARTICOLAZ_PROGRAMMA;QUERY;NOTE
2;Ciclo di programmazione 2014-2020;2014IT16M2OP003;PON FESR FSE LEGALITA';ASSE;6;Assistenza Tecnica;OBIETTIVO SPECIFICO;6.1;Assicurare l'efficace implementazione del Programm;0;
2;Ciclo di programmazione 2014-2020;2014IT16M2OP003;PON FESR FSE LEGALITA';ASSE;4;Favorire l'inclusione sociale e la diffusione della legalitÃ;OBIETTIVO SPECIFICO;4.1;Riduzione della marginalitÃ  estrema e interventi;0;
2;Ciclo di programmazione 2014-2020;2017POCGOVERN01;POC GOVERNANCE;ASSE TEMATICO;8;;LINEA-AZIONE;2;;0;
2;Ciclo di programmazione 2014-2020;2014IT16M2OP003;PON FESR FSE LEGALITA';ASSE;7;Accoglienza e Integrazione migranti;OBIETTIVO SPECIFICO;7.1;Rafforzamento del sistema di accoglienza e integra;0;
2;Ciclo di programmazione 2014-2020;2014IT05M2OP002;PON FESR FSE GOVERNANCE E CAPACITA' ISTITUZIONALE;ASSE;1;SVILUPPO DELLA CAPACITA'  AMMINISTRATIVA E ISTITUZIONALE PER;OBIETTIVO SPECIFICO;1.1;Aumento della trasparenza e interoperabilitÃ  e de;0;
2;Ciclo di programmazione 2014-2020;2014IT05M2OP002;PON FESR FSE GOVERNANCE E CAPACITA' ISTITUZIONALE;ASSE;2;SVILUPPO DELL'EGOVERNMENT, DELL'INTEROPERABILITA'  E SUPPORT;OBIETTIVO SPECIFICO;2.1;Sviluppo della domanda di ICT in termini di utiliz;0;
2;Ciclo di programmazione 2014-2020;2014IT16M2OP003;PON FESR FSE LEGALITA';ASSE;4;Favorire l'inclusione sociale e la diffusione della legalitÃ;OBIETTIVO SPECIFICO;4.2;Rafforzamento dell'economia sociale (RA dell'Accor;0;
2;Ciclo di programmazione 2014-2020;2014IT16M2OP003;PON FESR FSE LEGALITA';ASSE;7;Accoglienza e Integrazione migranti;OBIETTIVO SPECIFICO;7.2;Rafforzamento del sistema di accoglienza e integra;0;
2;Ciclo di programmazione 2014-2020;2014IT05M9OP001;PON INIZIATIVA OCCUPAZIONE GIOVANI;ASSE;1;Occupazione Giovani NEET;OBIETTIVO SPECIFICO;1;Aumentare l'occupazione dei giovani NEET;0;
1;Ciclo di programmazione 2007-2013;2007IT051PO004;POR CONV FSE  BASILICATA;ASSE;04;Asse IV - Capitale Umano;OBIETTIVO SPECIFICO;I2.0;Aumentare l'accesso all'istruzione e alla formazio;0;
1;Ciclo di programmazione 2007-2013;2007IT051PO004;POR CONV FSE  BASILICATA;ASSE;01;Asse 1 - Adattabilità;OBIETTIVO SPECIFICO;A.0;Sviluppare sistemi di formazione continua e l'adat;0;
1;Ciclo di programmazione 2007-2013;2007IT051PO004;POR CONV FSE  BASILICATA;ASSE;06;Asse VI - Assistenza Tecnica;OBIETTIVO SPECIFICO;N.0;Migliorare l'efficacia e l'efficienza dei Programm;0;
1;Ciclo di programmazione 2007-2013;2007IT051PO004;POR CONV FSE  BASILICATA;ASSE;04;Asse IV - Capitale Umano;OBIETTIVO SPECIFICO;L.0;Creare reti tra università , centri tecnologici di;0;
1;Ciclo di programmazione 2007-2013;2007IT051PO004;POR CONV FSE  BASILICATA;ASSE;02;Asse II - Occupabilità;OBIETTIVO SPECIFICO;E.0;Attuare politiche del lavoro attive e preventive,;0;
1;Ciclo di programmazione 2007-2013;2007IT051PO004;POR CONV FSE  BASILICATA;ASSE;05;Asse V - Transnazionalità e Interregionalità;OBIETTIVO SPECIFICO;M.0;Promuovere la realizzazione e lo sviluppo di inizi;0;
1;Ciclo di programmazione 2007-2013;2007IT051PO004;POR CONV FSE  BASILICATA;ASSE;04;Asse IV - Capitale Umano;OBIETTIVO SPECIFICO;H.0;Elaborare e introdurre riforme dei sistemi di istr;0;
1;Ciclo di programmazione 2007-2013;2007IT051PO004;POR CONV FSE  BASILICATA;ASSE;03;Asse III - Inclusione Sociale;OBIETTIVO SPECIFICO;G.0;Sviluppare percorsi di integrazione e migliorare i;0;
1;Ciclo di programmazione 2007-2013;2007IT051PO004;POR CONV FSE  BASILICATA;ASSE;01;Asse 1 - Adattabilità;OBIETTIVO SPECIFICO;B.0;Favorire l'innovazione e la produttività  attraver;0;
1;Ciclo di programmazione 2007-2013;2007IT051PO004;POR CONV FSE  BASILICATA;ASSE;07;Asse VII - Capacità Istituzionale;OBIETTIVO SPECIFICO;O.0;Migliorare le politiche, la programmazione, il mon;0;
1;Ciclo di programmazione 2007-2013;2007IT051PO004;POR CONV FSE  BASILICATA;ASSE;04;Asse IV - Capitale Umano;OBIETTIVO SPECIFICO;I1.0;Aumentare la partecipazione all'apprendimento perm;0;
1;Ciclo di programmazione 2007-2013;2007IT051PO004;POR CONV FSE  BASILICATA;ASSE;07;Asse VII - Capacità Istituzionale;OBIETTIVO SPECIFICO;P.0;Rafforzare la capacità  istituzionale e dei sistem;0;
1;Ciclo di programmazione 2007-2013;2007IT051PO004;POR CONV FSE  BASILICATA;ASSE;02;Asse II - Occupabilità;OBIETTIVO SPECIFICO;D.0;Aumentare l'efficienza, l'efficacia, la qualità  e;0;
1;Ciclo di programmazione 2007-2013;2007IT051PO004;POR CONV FSE  BASILICATA;ASSE;01;Asse 1 - Adattabilità;OBIETTIVO SPECIFICO;C.0;Sviluppare politiche e  servizi per l'anticipazion;0;
1;Ciclo di programmazione 2007-2013;2007IT052PO009;POR CRO  FSE  PA BOLZANO;ASSE;06;Assistenza tecnica;OBIETTIVO SPECIFICO;N.1;Sostenere l'esecuzione del programma operativo nel;0;
1;Ciclo di programmazione 2007-2013;2007IT052PO009;POR CRO  FSE  PA BOLZANO;ASSE;06;Assistenza tecnica;OBIETTIVO SPECIFICO;N.4;Dare ampia visibilità  al programma con adeguati i;0;
1;Ciclo di programmazione 2007-2013;2007IT052PO009;POR CRO  FSE  PA BOLZANO;ASSE;05;Transnazionalità e interregionalità;OBIETTIVO SPECIFICO;M.1;Sostenere azioni transnazionali e interregionali d;0;
1;Ciclo di programmazione 2007-2013;2007IT052PO009;POR CRO  FSE  PA BOLZANO;ASSE;05;Transnazionalità e interregionalità;OBIETTIVO SPECIFICO;M.4;Promuovere la priorità  pari opportunità  nell'amb;0;
1;Ciclo di programmazione 2007-2013;2007IT052PO009;POR CRO  FSE  PA BOLZANO;ASSE;06;Assistenza tecnica;OBIETTIVO SPECIFICO;N.2;Rafforzare le capacità  amministrative connesse al;0;
1;Ciclo di programmazione 2007-2013;2007IT052PO009;POR CRO  FSE  PA BOLZANO;ASSE;06;Assistenza tecnica;OBIETTIVO SPECIFICO;N.3;Effettuare valutazioni strategiche e/o operative d;0;
1;Ciclo di programmazione 2007-2013;2007IT052PO009;POR CRO  FSE  PA BOLZANO;ASSE;02;Occupazione, accessibilità e invecchiamento attivo;OBIETTIVO SPECIFICO;F.2;Promuovere il mainstreaming di genere e una cultur;0;
1;Ciclo di programmazione 2007-2013;2007IT052PO009;POR CRO  FSE  PA BOLZANO;ASSE;04;Capitale Umano;OBIETTIVO SPECIFICO;H.1;Consolidare un'offerta formativa di qualità e atte;0;
1;Ciclo di programmazione 2007-2013;2007IT052PO009;POR CRO  FSE  PA BOLZANO;ASSE;01;Adattabilità;OBIETTIVO SPECIFICO;B.1;Sostenere le capacità  di adattamento dei lavorato;0;
1;Ciclo di programmazione 2007-2013;2007IT052PO009;POR CRO  FSE  PA BOLZANO;ASSE;04;Capitale Umano;OBIETTIVO SPECIFICO;I.2;Rafforzare i sistemi della formazione al fine di i;0;
1;Ciclo di programmazione 2007-2013;2007IT052PO009;POR CRO  FSE  PA BOLZANO;ASSE;04;Capitale Umano;OBIETTIVO SPECIFICO;I.1;Consolidare il tasso di partecipazione all'istruzi;0;
1;Ciclo di programmazione 2007-2013;2007IT052PO009:::2016BOXXXPAC00;POR CRO  FSE  PA BOLZANO:::PAC P.A. BOLZANO;ASSE:::LINEA;02:::32001;Occupazione, accessibilità e invecchiamento attivo:::Salvaguardia;OBIETTIVO SPECIFICO:::AZIONE;D.2:::30002;Migliorare i sistemi di anticipazione dei cambiamenti del mercato del lavoro e dei fabbisogni professionali.:::Interventi per il rafforzamento delle imprese e il mantenimento dei posti di lavoro;0;
1;Ciclo di programmazione 2007-2013;2007IT052PO009;POR CRO  FSE  PA BOLZANO;ASSE;01;Adattabilità;OBIETTIVO SPECIFICO;B.3;Promuovere il miglioramento della condizione delle;0;
1;Ciclo di programmazione 2007-2013;2007IT052PO009;POR CRO  FSE  PA BOLZANO;ASSE;02;Occupazione, accessibilità e invecchiamento attivo;OBIETTIVO SPECIFICO;E.1;Promuovere l'invecchiamento attivo attraverso misu;0;
1;Ciclo di programmazione 2007-2013;2007IT052PO009;POR CRO  FSE  PA BOLZANO;ASSE;03;Inclusione sociale;OBIETTIVO SPECIFICO;G.1;Migliorare l'accesso all'istruzione e alla formazi;0;
1;Ciclo di programmazione 2007-2013;2007IT052PO009:::2016BOXXXPAC00;POR CRO  FSE  PA BOLZANO:::PAC P.A. BOLZANO;ASSE:::LINEA;02:::32001;Occupazione, accessibilità e invecchiamento attivo:::Salvaguardia;OBIETTIVO SPECIFICO:::AZIONE;F.1:::30001;Rafforzare l'accessibilità  delle donne al mercato del lavoro e alla formazione e promuovere azioni di conciliazione tra vita familiare e lavorativa.:::Interventi finalizzati all'occupabilità;0;
1;Ciclo di programmazione 2007-2013;2007IT052PO009;POR CRO  FSE  PA BOLZANO;ASSE;02;Occupazione, accessibilità e invecchiamento attivo;OBIETTIVO SPECIFICO;F.1;Rafforzare l'accessibilità  delle donne al mercato;0;
1;Ciclo di programmazione 2007-2013;2007IT052PO009;POR CRO  FSE  PA BOLZANO;ASSE;02;Occupazione, accessibilità e invecchiamento attivo;OBIETTIVO SPECIFICO;E.2;Favorire l'accessibilità  al lavoro degli immigrat;0;
1;Ciclo di programmazione 2007-2013;2007IT052PO009;POR CRO  FSE  PA BOLZANO;ASSE;02;Occupazione, accessibilità e invecchiamento attivo;OBIETTIVO SPECIFICO;E.3;Favorire la creazione di impresa e la cultura impr;0;
1;Ciclo di programmazione 2007-2013;2007IT052PO009:::2016BOXXXPAC00;POR CRO  FSE  PA BOLZANO:::PAC P.A. BOLZANO;ASSE:::LINEA;03:::32001;Inclusione sociale:::Salvaguardia;OBIETTIVO SPECIFICO:::AZIONE;G.2:::30001;Incrementare le misure di accompagnamento e relativi servizi integrati di sostegno all'occupazione per persone svantaggiate.:::Interventi finalizzati all'occupabilità;0;
1;Ciclo di programmazione 2007-2013;2007IT052PO009;POR CRO  FSE  PA BOLZANO;ASSE;01;Adattabilità;OBIETTIVO SPECIFICO;A.1;Supportare lo sviluppo di un sistema di formazione;0;
1;Ciclo di programmazione 2007-2013;2007IT052PO009:::2016BOXXXPAC00;POR CRO  FSE  PA BOLZANO:::PAC P.A. BOLZANO;ASSE:::LINEA;01:::32001;Adattabilità:::Salvaguardia;OBIETTIVO SPECIFICO:::AZIONE;C.2:::30002;Sviluppare iniziative formative nei settori a maggiori contenuti innovativi per il sostegno delle innovazioni tecnologiche ed organizzative.:::Interventi per il rafforzamento delle imprese e il mantenimento dei posti di lavoro;0;
1;Ciclo di programmazione 2007-2013;2007IT052PO009:::2016BOXXXPAC00;POR CRO  FSE  PA BOLZANO:::PAC P.A. BOLZANO;ASSE:::LINEA;04:::32001;Capitale Umano:::Salvaguardia;OBIETTIVO SPECIFICO:::AZIONE;H.1:::30001;Consolidare un'offerta formativa di qualità e attenta ai fabbisogni del territorio.:::Interventi finalizzati all'occupabilità;0;
1;Ciclo di programmazione 2007-2013;2007IT052PO009;POR CRO  FSE  PA BOLZANO;ASSE;01;Adattabilità;OBIETTIVO SPECIFICO;C.3;Promuovere percorsi di accompagnamento, orientamen;0;
1;Ciclo di programmazione 2007-2013;2007IT052PO009;POR CRO  FSE  PA BOLZANO;ASSE;04;Capitale Umano;OBIETTIVO SPECIFICO;H.2;Promuovere le reti territoriali nell'ottica dell'i;0;
1;Ciclo di programmazione 2007-2013;2007IT052PO009:::2016BOXXXPAC00;POR CRO  FSE  PA BOLZANO:::PAC P.A. BOLZANO;ASSE:::LINEA;01:::32001;Adattabilità:::Salvaguardia;OBIETTIVO SPECIFICO:::AZIONE;A.2:::30001;Rafforzare e diversificare gli interventi di formazione continua, dei lavoratori autonomi e degli imprenditori con priorità  alle PMI di tutti i settori economici, incluse imprese sociali.:::Interventi finalizzati all'occupabilità;0;
1;Ciclo di programmazione 2007-2013;2007IT052PO009:::2016BOXXXPAC00;POR CRO  FSE  PA BOLZANO:::PAC P.A. BOLZANO;ASSE:::LINEA;04:::32001;Capitale Umano:::Salvaguardia;OBIETTIVO SPECIFICO:::AZIONE;I.2:::30004;Rafforzare i sistemi della formazione al fine di innalzare la qualificazione del capitale umano.:::Azioni sperimentali per il mantenimento dell`occupazione;0;
1;Ciclo di programmazione 2007-2013;2007IT052PO009;POR CRO  FSE  PA BOLZANO;ASSE;01;Adattabilità;OBIETTIVO SPECIFICO;C.2;Sviluppare iniziative formative nei settori a magg;0;
1;Ciclo di programmazione 2007-2013;2007IT052PO009;POR CRO  FSE  PA BOLZANO;ASSE;01;Adattabilità;OBIETTIVO SPECIFICO;A.2;Rafforzare e diversificare gli interventi di forma;0;
1;Ciclo di programmazione 2007-2013;2007IT052PO009:::2016BOXXXPAC00;POR CRO  FSE  PA BOLZANO:::PAC P.A. BOLZANO;ASSE:::LINEA;04:::32001;Capitale Umano:::Salvaguardia;OBIETTIVO SPECIFICO:::AZIONE;I.1:::30001;Consolidare il tasso di partecipazione all'istruzione e alla formazione.:::Interventi finalizzati all'occupabilità;0;
1;Ciclo di programmazione 2007-2013;2007IT052PO009;POR CRO  FSE  PA BOLZANO;ASSE;03;Inclusione sociale;OBIETTIVO SPECIFICO;G.2;Incrementare le misure di accompagnamento e relati;0;
1;Ciclo di programmazione 2007-2013;2007IT052PO009;POR CRO  FSE  PA BOLZANO;ASSE;04;Capitale Umano;OBIETTIVO SPECIFICO;L.2;Promuovere la nascita di centri di eccellenza e il;0;
1;Ciclo di programmazione 2007-2013;2007IT052PO009;POR CRO  FSE  PA BOLZANO;ASSE;02;Occupazione, accessibilità e invecchiamento attivo;OBIETTIVO SPECIFICO;D.2;Migliorare i sistemi di anticipazione dei cambiame;0;
1;Ciclo di programmazione 2007-2013;2007IT052PO009;POR CRO  FSE  PA BOLZANO;ASSE;01;Adattabilità;OBIETTIVO SPECIFICO;C.1;Promuovere e sostenere iniziative imprenditoriali;0;
1;Ciclo di programmazione 2007-2013;2007IT052PO009;POR CRO  FSE  PA BOLZANO;ASSE;01;Adattabilità;OBIETTIVO SPECIFICO;B.2;Governare l'adattabilità  e la flessibilità  nel m;0;
1;Ciclo di programmazione 2007-2013;2007IT052PO009:::2016BOXXXPAC00;POR CRO  FSE  PA BOLZANO:::PAC P.A. BOLZANO;ASSE:::LINEA;01:::32001;Adattabilità:::Salvaguardia;OBIETTIVO SPECIFICO:::AZIONE;A.1:::30002;Supportare lo sviluppo di un sistema di formazione continua, fornendo servizi e dotazioni per lo sviluppo dei lavoratori, elevandone il livello di competenze e di istruzione, con priorità  intervento rivolto a donne e lavoratori meno qualificati.:::Interventi per il rafforzamento delle imprese e il mantenimento dei posti di lavoro;0;
1;Ciclo di programmazione 2007-2013;2007IT052PO009:::2016BOXXXPAC00;POR CRO  FSE  PA BOLZANO:::PAC P.A. BOLZANO;ASSE:::LINEA;02:::32001;Occupazione, accessibilità e invecchiamento attivo:::Salvaguardia;OBIETTIVO SPECIFICO:::AZIONE;F.1:::30004;Rafforzare l'accessibilità  delle donne al mercato del lavoro e alla formazione e promuovere azioni di conciliazione tra vita familiare e lavorativa.:::Azioni sperimentali per il mantenimento dell`occupazione;0;
1;Ciclo di programmazione 2007-2013;2007IT052PO009:::2016BOXXXPAC00;POR CRO  FSE  PA BOLZANO:::PAC P.A. BOLZANO;ASSE:::LINEA;02:::32001;Occupazione, accessibilità e invecchiamento attivo:::Salvaguardia;OBIETTIVO SPECIFICO:::AZIONE;E.2:::30002;Favorire l'accessibilità  al lavoro degli immigrati e rafforzare la loro integrazione sociale.:::Interventi per il rafforzamento delle imprese e il mantenimento dei posti di lavoro;0;
1;Ciclo di programmazione 2007-2013;2007IT052PO009:::2016BOXXXPAC00;POR CRO  FSE  PA BOLZANO:::PAC P.A. BOLZANO;ASSE:::LINEA;02:::32001;Occupazione, accessibilità e invecchiamento attivo:::Salvaguardia;OBIETTIVO SPECIFICO:::AZIONE;E.2:::30001;Favorire l'accessibilità  al lavoro degli immigrati e rafforzare la loro integrazione sociale.:::Interventi finalizzati all'occupabilità;0;
1;Ciclo di programmazione 2007-2013;2007IT052PO009:::2016BOXXXPAC00;POR CRO  FSE  PA BOLZANO:::PAC P.A. BOLZANO;ASSE:::LINEA;01:::32001;Adattabilità:::Salvaguardia;OBIETTIVO SPECIFICO:::AZIONE;B.1:::30002;Sostenere le capacità  di adattamento dei lavoratori alle mutazioni tecnologiche ed economiche, con particolare attenzione anche all'accesso e all'integrazione nella società  dell'informazione.:::Interventi per il rafforzamento delle imprese e il mantenimento dei posti di lavoro;0;
1;Ciclo di programmazione 2007-2013;2007IT052PO009:::2016BOXXXPAC00;POR CRO  FSE  PA BOLZANO:::PAC P.A. BOLZANO;ASSE:::LINEA;01:::32001;Adattabilità:::Salvaguardia;OBIETTIVO SPECIFICO:::AZIONE;C.3:::30002;Promuovere percorsi di accompagnamento, orientamento e formazione per i lavoratori coinvolti dal contesto delle ristrutturazioni aziendali o settoriali.:::Interventi per il rafforzamento delle imprese e il mantenimento dei posti di lavoro;0;
1;Ciclo di programmazione 2007-2013;2007IT052PO009:::2016BOXXXPAC00;POR CRO  FSE  PA BOLZANO:::PAC P.A. BOLZANO;ASSE:::LINEA;03:::32001;Inclusione sociale:::Salvaguardia;OBIETTIVO SPECIFICO:::AZIONE;G.1:::30004;Migliorare l'accesso all'istruzione e alla formazione dei soggetti svantaggiati per promuovere l'integrazione sostenibile e il reinserimento nel mondo del lavoro.:::Azioni sperimentali per il mantenimento dell`occupazione;0;
1;Ciclo di programmazione 2007-2013;2007IT052PO009:::2016BOXXXPAC00;POR CRO  FSE  PA BOLZANO:::PAC P.A. BOLZANO;ASSE:::LINEA;01:::32001;Adattabilità:::Salvaguardia;OBIETTIVO SPECIFICO:::AZIONE;C.1:::30001;"Promuovere e sostenere iniziative imprenditoriali e di lavoro autonomo; soprattutto nel settore dei servizi.:::Interventi finalizzati all'occupabilità";0;
1;Ciclo di programmazione 2007-2013;2007IT052PO009:::2016BOXXXPAC00;POR CRO  FSE  PA BOLZANO:::PAC P.A. BOLZANO;ASSE:::LINEA;01:::32001;Adattabilità:::Salvaguardia;OBIETTIVO SPECIFICO:::AZIONE;A.2:::30002;Rafforzare e diversificare gli interventi di formazione continua, dei lavoratori autonomi e degli imprenditori con priorità  alle PMI di tutti i settori economici, incluse imprese sociali.:::Interventi per il rafforzamento delle imprese e il mantenimento dei posti di lavoro;0;
1;Ciclo di programmazione 2007-2013;2007IT052PO009;POR CRO  FSE  PA BOLZANO;ASSE;01;Adattabilità;OBIETTIVO SPECIFICO;B.4;Sviluppare un sistema integrato di sicurezza e qua;0;
1;Ciclo di programmazione 2007-2013;2007IT052PO009:::2016BOXXXPAC00;POR CRO  FSE  PA BOLZANO:::PAC P.A. BOLZANO;ASSE:::LINEA;02:::32001;Occupazione, accessibilità e invecchiamento attivo:::Salvaguardia;OBIETTIVO SPECIFICO:::AZIONE;E.2:::30004;Favorire l'accessibilità  al lavoro degli immigrati e rafforzare la loro integrazione sociale.:::Azioni sperimentali per il mantenimento dell`occupazione;0;
1;Ciclo di programmazione 2007-2013;2007IT052PO009;POR CRO  FSE  PA BOLZANO;ASSE;02;Occupazione, accessibilità e invecchiamento attivo;OBIETTIVO SPECIFICO;D.1;Modernizzare e potenziare le istituzioni e i servi;0;
1;Ciclo di programmazione 2007-2013;2007IT052PO009:::2016BOXXXPAC00;POR CRO  FSE  PA BOLZANO:::PAC P.A. BOLZANO;ASSE:::LINEA;02:::32001;Occupazione, accessibilità e invecchiamento attivo:::Salvaguardia;OBIETTIVO SPECIFICO:::AZIONE;F.2:::30002;Promuovere il mainstreaming di genere e una cultura di parità  nell'ambito del tessuto istituzionale, economico e sociale del territorio.:::Interventi per il rafforzamento delle imprese e il mantenimento dei posti di lavoro;0;
1;Ciclo di programmazione 2007-2013;2007IT052PO009;POR CRO  FSE  PA BOLZANO;ASSE;03;Inclusione sociale;OBIETTIVO SPECIFICO;G.4;Sensibilizzazione delle imprese e della comunità ;0;
1;Ciclo di programmazione 2007-2013;2007IT052PO009:::2016BOXXXPAC00;POR CRO  FSE  PA BOLZANO:::PAC P.A. BOLZANO;ASSE:::LINEA;01:::32001;Adattabilità:::Salvaguardia;OBIETTIVO SPECIFICO:::AZIONE;B.4:::30002;Sviluppare un sistema integrato di sicurezza e qualità  del lavoro, di sostegno alla salute nei luoghi di lavoro, e alla responsabilità  sociale delle imprese.:::Interventi per il rafforzamento delle imprese e il mantenimento dei posti di lavoro;0;
1;Ciclo di programmazione 2007-2013;2007IT052PO009:::2016BOXXXPAC00;POR CRO  FSE  PA BOLZANO:::PAC P.A. BOLZANO;ASSE:::LINEA;02:::32001;Occupazione, accessibilità e invecchiamento attivo:::Salvaguardia;OBIETTIVO SPECIFICO:::AZIONE;E.3:::30001;Favorire la creazione di impresa e la cultura imprenditoriali, in particolare nei nuovi servizi, nel non profit, nei settori innovativi, nell'imprenditorialità  femminile e nelle PMI che necessitano del ricambio generazionale.:::Interventi finalizzati all'occupabilità;0;
1;Ciclo di programmazione 2007-2013;2007IT052PO009:::2016BOXXXPAC00;POR CRO  FSE  PA BOLZANO:::PAC P.A. BOLZANO;ASSE:::LINEA;04:::32001;Capitale Umano:::Salvaguardia;OBIETTIVO SPECIFICO:::AZIONE;I.2:::30001;Rafforzare i sistemi della formazione al fine di innalzare la qualificazione del capitale umano.:::Interventi finalizzati all'occupabilità;0;
1;Ciclo di programmazione 2007-2013;2007IT052PO009:::2016BOXXXPAC00;POR CRO  FSE  PA BOLZANO:::PAC P.A. BOLZANO;ASSE:::LINEA;02:::32001;Occupazione, accessibilità e invecchiamento attivo:::Salvaguardia;OBIETTIVO SPECIFICO:::AZIONE;E.1:::30001;Promuovere l'invecchiamento attivo attraverso misure flessibili tese a prolungare l'attività  dei lavoratori anziani e la creazione di attività  innovative.:::Interventi finalizzati all'occupabilità;0;
1;Ciclo di programmazione 2007-2013;2007IT052PO009:::2016BOXXXPAC00;POR CRO  FSE  PA BOLZANO:::PAC P.A. BOLZANO;ASSE:::LINEA;03:::32001;Inclusione sociale:::Salvaguardia;OBIETTIVO SPECIFICO:::AZIONE;G.1:::30001;Migliorare l'accesso all'istruzione e alla formazione dei soggetti svantaggiati per promuovere l'integrazione sostenibile e il reinserimento nel mondo del lavoro.:::Interventi finalizzati all'occupabilità;0;
1;Ciclo di programmazione 2007-2013;2007IT052PO009;POR CRO  FSE  PA BOLZANO;ASSE;01;Adattabilità;OBIETTIVO SPECIFICO;A.3;Sviluppare e potenziare strategie di formazione ri;0;
1;Ciclo di programmazione 2007-2013;2007IT052PO009;POR CRO  FSE  PA BOLZANO;ASSE;03;Inclusione sociale;OBIETTIVO SPECIFICO;G.3;Promuovere azioni dirette al miglioramento dell'ac;0;
1;Ciclo di programmazione 2007-2013;2007IT052PO009:::2016BOXXXPAC00;POR CRO  FSE  PA BOLZANO:::PAC P.A. BOLZANO;ASSE:::LINEA;01:::32001;Adattabilità:::Salvaguardia;OBIETTIVO SPECIFICO:::AZIONE;A.3:::30004;Sviluppare e potenziare strategie di formazione rivolta ai lavoratori meno qualificati e più anziani, favorendo la stabilità  lavorativa, attraverso forme di integrazione e collaborazione con l'insieme dei diversi attori che operano sul territorio.:::Azioni sperimentali per il mantenimento dell`occupazione;0;
1;Ciclo di programmazione 2007-2013;2007IT052PO009:::2016BOXXXPAC00;POR CRO  FSE  PA BOLZANO:::PAC P.A. BOLZANO;ASSE:::LINEA;02:::32001;Occupazione, accessibilità e invecchiamento attivo:::Salvaguardia;OBIETTIVO SPECIFICO:::AZIONE;F.1:::30002;Rafforzare l'accessibilità  delle donne al mercato del lavoro e alla formazione e promuovere azioni di conciliazione tra vita familiare e lavorativa.:::Interventi per il rafforzamento delle imprese e il mantenimento dei posti di lavoro;0;
1;Ciclo di programmazione 2007-2013;2007IT052PO009:::2016BOXXXPAC00;POR CRO  FSE  PA BOLZANO:::PAC P.A. BOLZANO;ASSE:::LINEA;05:::32001;Transnazionalità e interregionalità:::Salvaguardia;OBIETTIVO SPECIFICO:::AZIONE;M.1:::30004;Sostenere azioni transnazionali e interregionali di condivisione di informazioni, risultati e buone pratiche.:::Azioni sperimentali per il mantenimento dell`occupazione;0;
1;Ciclo di programmazione 2007-2013;2007IT052PO009:::2016BOXXXPAC00;POR CRO  FSE  PA BOLZANO:::PAC P.A. BOLZANO;ASSE:::LINEA;01:::32001;Adattabilità:::Salvaguardia;OBIETTIVO SPECIFICO:::AZIONE;A.1:::30004;Supportare lo sviluppo di un sistema di formazione continua, fornendo servizi e dotazioni per lo sviluppo dei lavoratori, elevandone il livello di competenze e di istruzione, con priorità  intervento rivolto a donne e lavoratori meno qualificati.:::Azioni sperimentali per il mantenimento dell`occupazione;0;
1;Ciclo di programmazione 2007-2013;2007IT052PO009;POR CRO  FSE  PA BOLZANO;ASSE;05;Transnazionalità e interregionalità;OBIETTIVO SPECIFICO;M.3;Creare reti di partenariati internazionali e/o int;0;
1;Ciclo di programmazione 2007-2013;2007IT052PO009:::2016BOXXXPAC00;POR CRO  FSE  PA BOLZANO:::PAC P.A. BOLZANO;ASSE:::LINEA;04:::32001;Capitale Umano:::Salvaguardia;OBIETTIVO SPECIFICO:::AZIONE;H.1:::30004;Consolidare un'offerta formativa di qualità e attenta ai fabbisogni del territorio.:::Azioni sperimentali per il mantenimento dell`occupazione;0;
1;Ciclo di programmazione 2007-2013;2007IT052PO009:::2016BOXXXPAC00;POR CRO  FSE  PA BOLZANO:::PAC P.A. BOLZANO;ASSE:::LINEA;04:::32001;Capitale Umano:::Salvaguardia;OBIETTIVO SPECIFICO:::AZIONE;L.2:::30004;Promuovere la nascita di centri di eccellenza e il rafforzamento di reti esterne, al fine di creare impatti positivi su aree di particolare interesse per lo sviluppo del territorio, compreso lo start up di attività  collegate alla ricerca.:::Azioni sperimentali per il mantenimento dell`occupazione;0;
